created_at,text,user,Clean Tweets,Location,Subjectivity,Polarity,Analysis
2020-05-26,"RT @Pall_Care_Aus: ""Palliative care is about proactive planning with really good clinical skills underpinning this"" #Covid19 @meera_agar Ch…","{'id': 1169033700174155781, 'id_str': '1169033700174155781', 'name': 'SPHERE Palliative Care CAG', 'screen_name': 'PC_CAG', 'location': 'Sydney', 'url': 'http://www.thesphere.com.au', 'description': 'Our objective: To make the best evidence-based palliative care ‘usual business’ though collaborative transdisciplinary research.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 199, 'friends_count': 371, 'listed_count': 2, 'favourites_count': 196, 'statuses_count': 321, 'created_at': 'Tue Sep 03 23:45:38 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1169034179650080768/jth54ikK_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1169034179650080768/jth54ikK_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1169033700174155781/1569579086', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",_Care_Aus Palliative care is about proactive planning with really good clinical skills underpinning this Covid _agar Ch ,Sydney,0.6,0.7,Positive
2020-05-26,"RT @PIBFactCheck: Do you clean food items bought from market to remove #COVID19 virus? 

No need, says @WHO, the virus does not spread thro…","{'id': 915967688245108736, 'id_str': '915967688245108736', 'name': 'Anand Vundavilli', 'screen_name': 'AnandVundavilli', 'location': 'ఆంధ్ర', 'url': None, 'description': 'దేశ భాషలందు తెలుగు లెస్స.                                                               Mechanical 🔧 #TDPTwitter', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 65, 'friends_count': 103, 'listed_count': 0, 'favourites_count': 3402, 'statuses_count': 1605, 'created_at': 'Thu Oct 05 15:51:29 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1261209219132342272/klKANSdN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1261209219132342272/klKANSdN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/915967688245108736/1534324738', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Do you clean food items bought from market to remove COVID virus No need says the virus does not spread thro ,ఆంధ్ర,0.7,0.37,Positive
2020-05-26,"RT @tommakau: Since COVID19 became a pandemic, most podcasts quality of content has declined","{'id': 615328000, 'id_str': '615328000', 'name': 'Droid', 'screen_name': 'droid254', 'location': None, 'url': None, 'description': ""The only #KOT that doesn't claim to be a social media guru"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 119465, 'friends_count': 2682, 'listed_count': 178, 'favourites_count': 2124, 'statuses_count': 180607, 'created_at': 'Fri Jun 22 16:38:47 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '515961', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1088479317498257409/dsM_Ue2l_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1088479317498257409/dsM_Ue2l_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/615328000/1541236497', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Since COVID became a pandemic most podcasts quality of content has declined,,0.5,0.5,Positive
2020-05-26,RT @joetidy: *just another reason why WayBack Machine is one of the most important websites ever made.,"{'id': 44578328, 'id_str': '44578328', 'name': 'Jonathan Freedland', 'screen_name': 'Freedland', 'location': 'London', 'url': 'http://www.jonathanfreedland.com', 'description': ""Columnist at the Guardian, presenter of BBC R4's The Long View. Writes thrillers under the name Sam Bourne. Out now: To Kill A Man"", 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 121661, 'friends_count': 1313, 'listed_count': 2014, 'favourites_count': 9116, 'statuses_count': 28361, 'created_at': 'Thu Jun 04 09:00:22 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'FF3300', 'profile_sidebar_border_color': '86A4A6', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1225481335696953350/CfANmER2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1225481335696953350/CfANmER2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/44578328/1581012494', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", just another reason why WayBack Machine is one of the most important websites ever made ,London,0.75,0.45,Positive
2020-05-26,The latest The Dandan Hamdani Daily! https://t.co/g6yoFmYX5J Thanks to @BelleNews @ImAnupGupta #travel #coronavirus,"{'id': 23704055, 'id_str': '23704055', 'name': 'Dandan Hamdani', 'screen_name': 'dandanhamdani', 'location': 'Jakarta - Indonesia', 'url': 'http://dandanhamdani.wordpress.com', 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 954, 'friends_count': 1324, 'listed_count': 26, 'favourites_count': 0, 'statuses_count': 5563, 'created_at': 'Wed Mar 11 02:06:21 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2644592041/a0ea93bc7762655147f730e028ec88de_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2644592041/a0ea93bc7762655147f730e028ec88de_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",The latest The Dandan Hamdani Daily Thanks to travel coronavirus,Jakarta - Indonesia,0.37,0.23,Positive
2020-05-26,New Threat to New York City: Commercial Rent Payments Plummet - The New York Times https://t.co/Hb3S3LF9ZB,"{'id': 1369005530, 'id_str': '1369005530', 'name': 'Giovanni Calcara', 'screen_name': 'GiovanniCalcara', 'location': None, 'url': None, 'description': 'Milano Italy', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1308, 'friends_count': 240, 'listed_count': 82, 'favourites_count': 124955, 'statuses_count': 142744, 'created_at': 'Sun Apr 21 08:14:19 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/632176523789901825/HRK-IhIb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/632176523789901825/HRK-IhIb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1369005530/1555408311', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",New Threat to New York City Commercial Rent Payments Plummet The New York Times ,,0.34,0.1,Positive
2020-05-26,"RT @trvrb: On Feb 29, using the genetic sequence of the first community case of #COVID19 in Washington State, I made the claim that the Was…","{'id': 1093223072931340288, 'id_str': '1093223072931340288', 'name': 'Yue Clare Lou', 'screen_name': 'ClareLou9', 'location': 'Berkeley, CA', 'url': 'https://www.instagram.com/claresfoodjourney/', 'description': 'PhD candidate @BanfieldLab @PMB_Berkeley 🐻 \nUse genome-resolved metagenomics to study the infant gut microbiome👶🏻🍼\nFoodie (IG: claresfoodjourney)🥗🍜🍱', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 205, 'friends_count': 616, 'listed_count': 1, 'favourites_count': 1697, 'statuses_count': 413, 'created_at': 'Wed Feb 06 19:01:06 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1123450957247975424/rY_dF0Yp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1123450957247975424/rY_dF0Yp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1093223072931340288/1556085222', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", On Feb using the genetic sequence of the first community case of COVID in Washington State I made the claim that the Was ,"Berkeley, CA",0.33,0.25,Positive
2020-05-26,"RT @Telegraph: An NHS hospital has shut its doors to all new patients, including emergency cases, for the first time due to a spike in coro…","{'id': 1131973817251897344, 'id_str': '1131973817251897344', 'name': 'Tara Jewell', 'screen_name': 'TaraJewell6', 'location': 'South West, England', 'url': 'http://www.naturaltherapystudio.co.uk', 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 252, 'friends_count': 281, 'listed_count': 0, 'favourites_count': 21973, 'statuses_count': 42259, 'created_at': 'Fri May 24 17:22:43 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1226974960180178944/J7cjIjrk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1226974960180178944/J7cjIjrk_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", An NHS hospital has shut its doors to all new patients including emergency cases for the first time due to a spike in coro ,"South West, England",0.39,0.09,Positive
2020-05-26,RT @ExpressGilo: A daily dose of optimism from Professor Positivity: Read ⁦@ProfKarolSikora⁩‘s latest column - only in the Daily Express #c…,"{'id': 173388328, 'id_str': '173388328', 'name': 'matthew wilkinson 🇬🇧', 'screen_name': 'matthewbcafc', 'location': 'Bradford', 'url': None, 'description': '30single, big f1 fan, big johnny cash fan and massive bradford city supporter CTID #keepitcash #keepfightingmicheal All views are my own', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1077, 'friends_count': 2781, 'listed_count': 27, 'favourites_count': 758, 'statuses_count': 102255, 'created_at': 'Sun Aug 01 09:47:38 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'DBE9ED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'CC3366', 'profile_sidebar_border_color': 'DBE9ED', 'profile_sidebar_fill_color': 'E6F6F9', 'profile_text_color': '0F0E0F', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1207342742982078464/sVSyk_KW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1207342742982078464/sVSyk_KW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/173388328/1528662441', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", A daily dose of optimism from Professor Positivity Read s latest column only in the Daily Express c ,Bradford,0.47,0.12,Positive
2020-05-26,RT @mfundo__N: In need of Occupational Therapist @Mogau_OT is here to assist they are best in the game want to try them ?contact them on th…,"{'id': 328306584, 'id_str': '328306584', 'name': 'Busani Madondo', 'screen_name': 'Mtsai_Legend', 'location': 'Gauteng, South Africa', 'url': None, 'description': '1.82  💉💊', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8601, 'friends_count': 8426, 'listed_count': 8, 'favourites_count': 5438, 'statuses_count': 43138, 'created_at': 'Sun Jul 03 03:48:01 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1262280561785294848/RV1N7xtX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1262280561785294848/RV1N7xtX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/328306584/1590313831', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",__N In need of Occupational Therapist _OT is here to assist they are best in the game want to try them contact them on th ,"Gauteng, South Africa",0.35,0.3,Positive
2020-05-26,Sign AVAAZ's petition for a green recovery plan and help society to win us some jobs back: https://t.co/HgFk1c0Tdd,"{'id': 850031396236255233, 'id_str': '850031396236255233', 'name': 'Deep_green', 'screen_name': 'DGE_movement', 'location': 'Spacecraft Earth', 'url': 'http://tl.gd/n_1spp38h', 'description': 'Promoting the Deep Green Environmentalism (DGE) ideology, and the creation of local chapters thereof. #DeepGreenEnvironmentalism\n#DeepEcology', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 98, 'friends_count': 474, 'listed_count': 1, 'favourites_count': 0, 'statuses_count': 6, 'created_at': 'Thu Apr 06 17:04:12 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/850042753383886853/XT2m6lhp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/850042753383886853/XT2m6lhp_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Sign AVAAZ s petition for a green recovery plan and help society to win us some jobs back ,Spacecraft Earth,0.23,0.2,Positive
2020-05-26,RT @079Kal: The car being locked wasn’t a issue lol,"{'id': 167587312, 'id_str': '167587312', 'name': 'Dr Frank', 'screen_name': 'JJscatter', 'location': None, 'url': None, 'description': ""It's Better To Be A Lonely Lion Than A Popular Sheep. \n\n\n\n\n\n\n\n\nMedia tech/ PhD (Affidavit)"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4774, 'friends_count': 2644, 'listed_count': 22, 'favourites_count': 176, 'statuses_count': 171575, 'created_at': 'Sat Jul 17 00:02:34 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1210144516675649536/2l2RFrgR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1210144516675649536/2l2RFrgR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/167587312/1588361904', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Kal The car being locked wasn t a issue lol,,0.7,0.8,Positive
2020-05-26,The Leader of our Country lied about warning us about coronavirus during his statement yesterday. So many other que… https://t.co/Rg1PCSV2uX,"{'id': 871467183557292032, 'id_str': '871467183557292032', 'name': 'Erik Johnson', 'screen_name': 'MonsterErikJ', 'location': 'Wantage, England', 'url': None, 'description': 'We should be building bridges with Europe not walls. Pro EU, and a PKU Dad. #FBPE. Views expressed are my own personal views.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4394, 'friends_count': 4956, 'listed_count': 5, 'favourites_count': 4158, 'statuses_count': 1359, 'created_at': 'Sun Jun 04 20:42:22 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1230234911711416320/MVsZ6nUU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1230234911711416320/MVsZ6nUU_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",The Leader of our Country lied about warning us about coronavirus during his statement yesterday So many other que ,"Wantage, England",0.44,0.19,Positive
2020-05-26,"RT @ASlavitt: The best look at who is dying from COVID-19 is to look at NY.
-52% of the deaths were people under 75
-28% were people under…","{'id': 3014599846, 'id_str': '3014599846', 'name': 'Jacqueline Penney', 'screen_name': 'Jacq2910', 'location': 'Boston, MA', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 30, 'friends_count': 917, 'listed_count': 1, 'favourites_count': 71303, 'statuses_count': 70337, 'created_at': 'Tue Feb 03 14:41:59 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/822680715380817921/-M8rgCL8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/822680715380817921/-M8rgCL8_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", The best look at who is dying from COVID is to look at NY of the deaths were people under were people under ,"Boston, MA",0.3,1.0,Positive
2020-05-26,RT @greenmiranda: Boris Johnson's bizarre protection of Dominic Cummings come what may: the Covid-19 crisis puts competence and trust centr…,"{'id': 1271957246, 'id_str': '1271957246', 'name': 'John Wm Stephens FCCT', 'screen_name': 'john_stephens67', 'location': 'Salford, Manchester', 'url': None, 'description': 'Former headteacher, chair of governors, DCS & senior civil servant at the DfE. Now CEO of Bright Futures Educational Trust. Views expressed are personal.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3362, 'friends_count': 734, 'listed_count': 97, 'favourites_count': 56920, 'statuses_count': 41774, 'created_at': 'Sat Mar 16 10:17:35 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3391615248/7a0cb8df57c4323deb22e67e1314d67d_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3391615248/7a0cb8df57c4323deb22e67e1314d67d_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1271957246/1397596232', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Boris Johnson s bizarre protection of Dominic Cummings come what may the Covid crisis puts competence and trust centr ,"Salford, Manchester",0.6,0.4,Positive
2020-05-26,"RT @GretaThunberg: ""Alberta minister says it’s a ‘great time’ to build a pipeline because COVID-19 restrictions limit protests against them…","{'id': 426502441, 'id_str': '426502441', 'name': 'CaryDeWeigh', 'screen_name': 'CaryDeWeigh', 'location': 'An island in Europe', 'url': None, 'description': 'I talk to the wind. My words are all CaryDeWeigh. I talk to the wind. The wind does not hear. The wind cannot hear.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 94, 'friends_count': 98, 'listed_count': 8, 'favourites_count': 4805, 'statuses_count': 4266, 'created_at': 'Fri Dec 02 09:45:59 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1163353962847854594/vDUnSq4F_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1163353962847854594/vDUnSq4F_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/426502441/1454195766', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Alberta minister says it s a great time to build a pipeline because COVID restrictions limit protests against them ,An island in Europe,0.75,0.8,Positive
2020-05-26,"RT @MaxCRoser: The UK that has now the highest rate of confirmed deaths from #COVID19 worldwide.

[Link to the source: https://t.co/h7heGYl…","{'id': 582655111, 'id_str': '582655111', 'name': 'Ruth Gilbert', 'screen_name': 'catalystscot', 'location': 'Central Scotland', 'url': 'http://www.insuringchange.co.uk', 'description': 'Digital age insurance designer at Insuring Change and Fairer Finance. Bereavement, financial, social & health safety nets. Tackling trust(s) in life insurance.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 332, 'friends_count': 295, 'listed_count': 9, 'favourites_count': 4274, 'statuses_count': 3427, 'created_at': 'Thu May 17 10:38:03 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2225920002/Ruth_temp_web_pic_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2225920002/Ruth_temp_web_pic_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", The UK that has now the highest rate of confirmed deaths from COVID worldwide Link to the source ,Central Scotland,1.0,0.4,Positive
2020-05-26,"RT @MumbaiPolice: A Happy and ‘Healthy’ Birthday!

Staff of Guru Nanak Hospital celebrated the birthday of our Police Naik from ATS, Juhu U…","{'id': 1156365769719943168, 'id_str': '1156365769719943168', 'name': 'Mz Hussain', 'screen_name': 'ManzHussain4', 'location': None, 'url': None, 'description': 'A different species of mankind . loves Nature.\nhttp://1.Fire must always be scared  of water.\nhttp://2.An Eye for an Eye will make the whole world  blind.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 465, 'friends_count': 3452, 'listed_count': 2, 'favourites_count': 45278, 'statuses_count': 33503, 'created_at': 'Wed Jul 31 00:47:38 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1177952790980657152/GQeooqU8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1177952790980657152/GQeooqU8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1156365769719943168/1575671407', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", A Happy and Healthy Birthday Staff of Guru Nanak Hospital celebrated the birthday of our Police Naik from ATS Juhu U ,,0.75,0.55,Positive
