created_at,text,user,Clean Tweets,Location,Subjectivity,Polarity,Analysis
2020-05-26,RT @Quinnae_Moon: You are being set up to blame each other for the spread of COVID-19 to distract you from the deliberate failures of gover…,"{'id': 4525348581, 'id_str': '4525348581', 'name': 'Emily Benita', 'screen_name': 'BenitaEmily', 'location': 'Glasgow, Scotland', 'url': 'http://www.emilybenita.com', 'description': '@ambushthesalon • #BigWendy • #Poser (WIP) • @SRS_Podcast • @talkaboutloss co-host • http://tinyletter.com/emilybenita • (she/her) • all views my own', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1431, 'friends_count': 3638, 'listed_count': 20, 'favourites_count': 126575, 'statuses_count': 20583, 'created_at': 'Fri Dec 18 14:18:56 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1245092789408411649/_OOn8mcW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1245092789408411649/_OOn8mcW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4525348581/1568928156', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",_Moon You are being set up to blame each other for the spread of COVID to distract you from the deliberate failures of gover ,"Glasgow, Scotland",0.38,-0.12,Negative
2020-05-26,Is it any wonder we have so little trust in you lot.  It was always the  intention to gradually reopen shops.   Not… https://t.co/Mu96sIHhLR,"{'id': 20316349, 'id_str': '20316349', 'name': 'Penny Rimmington', 'screen_name': 'Olgachristie', 'location': None, 'url': None, 'description': 'Yorkshire born and bred. Rule 1 of life.....do what makes you happy. Trees and animals make me happy. Hate the EU but love Europe.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8756, 'friends_count': 6086, 'listed_count': 38, 'favourites_count': 83920, 'statuses_count': 78496, 'created_at': 'Sat Feb 07 16:01:07 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1202319831145631745/7Vx6x35R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1202319831145631745/7Vx6x35R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20316349/1460188132', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Is it any wonder we have so little trust in you lot It was always the intention to gradually reopen shops Not ,,0.5,-0.19,Negative
2020-05-26,RT @CNN: Canadian Prime Minister Justin Trudeau says his government is trying to give all workers a minimum of 10 days paid sick leave per…,"{'id': 280718813, 'id_str': '280718813', 'name': 'Marc Dupuis', 'screen_name': 'discomarc', 'location': 'quebec city,quebec,canada', 'url': None, 'description': 'Professional DJ from quebec city with almost 30 years of experience!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 525, 'friends_count': 1729, 'listed_count': 13, 'favourites_count': 2994, 'statuses_count': 5387, 'created_at': 'Mon Apr 11 22:25:54 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1308316114/mau12fev5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1308316114/mau12fev5_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Canadian Prime Minister Justin Trudeau says his government is trying to give all workers a minimum of days paid sick leave per ,"quebec city,quebec,canada",0.86,-0.71,Negative
2020-05-26,I swear... I hate this so much if someone spit in puplic.... It is not only disrespecting in corona time....,"{'id': 1109091916321341440, 'id_str': '1109091916321341440', 'name': 'Jessica Kröner', 'screen_name': 'JessPash2', 'location': 'Germany ', 'url': 'https://www.facebook.com/jes.sy.14661261', 'description': 'Human Rights Activist\n-\nCovid19 Survivor', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 9410, 'friends_count': 1627, 'listed_count': 1, 'favourites_count': 28804, 'statuses_count': 21182, 'created_at': 'Fri Mar 22 13:58:13 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1261643574103474177/lWB4A_mY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1261643574103474177/lWB4A_mY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1109091916321341440/1589020921', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",I swear I hate this so much if someone spit in puplic It is not only disrespecting in corona time ,Germany ,0.7,-0.2,Negative
2020-05-26,RT @michaelgwaltz: A key reason the models failed is that #China refused to provide data to the world. We lost critical time and lives lear…,"{'id': 1162428233897275392, 'id_str': '1162428233897275392', 'name': 'Chris Lo', 'screen_name': 'ChrisLo86071482', 'location': None, 'url': None, 'description': '＃只餘下良知／＃尊嚴\n＃eye4hk\n#831突襲\n#FreeHongKong\n#StandWithHongkong\n#Fight4Freedom\n#GlobeConnect\n#HumanRight\n#FollowbackHongKong\n#LoveHK\n＃HKPolice\n＃SOSHK', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5625, 'friends_count': 5415, 'listed_count': 9, 'favourites_count': 34984, 'statuses_count': 35133, 'created_at': 'Fri Aug 16 18:18:05 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1165319781022498816/lrv74LOO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1165319781022498816/lrv74LOO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1162428233897275392/1569826245', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", A key reason the models failed is that China refused to provide data to the world We lost critical time and lives lear ,,0.7,-0.17,Negative
2020-05-26,RT @MelissaLDavey: BREAKING - Researchers examining hydroxychloroquine as part of the Australia-wide Covid-19 ASCOT trial will meet to revi…,"{'id': 1664335448, 'id_str': '1664335448', 'name': 'Incident Alerts', 'screen_name': 'Incident_Alerts', 'location': 'ASIA', 'url': None, 'description': 'If you are travelling around the world, can you afford not to follow us?', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5741, 'friends_count': 5539, 'listed_count': 255, 'favourites_count': 96, 'statuses_count': 106602, 'created_at': 'Mon Aug 12 06:30:43 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/420150699352010753/NNShai6h_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/420150699352010753/NNShai6h_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1664335448/1476408184', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", BREAKING Researchers examining hydroxychloroquine as part of the Australia wide Covid ASCOT trial will meet to revi ,ASIA,0.4,-0.1,Negative
2020-05-26,"RT @ArchitMeta: Hi @sambitswaraj, Your tweet is a total disservice to all hard-working folks at @UPSRTCHQ and @RSRTC1 and everyone else who…","{'id': 1209059963944886272, 'id_str': '1209059963944886272', 'name': 'Dr shikha', 'screen_name': 'Drshikh96558016', 'location': None, 'url': None, 'description': 'Inspire to aspire💕', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8, 'friends_count': 50, 'listed_count': 0, 'favourites_count': 1476, 'statuses_count': 645, 'created_at': 'Mon Dec 23 10:35:47 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1209060128432877568/l4rejVCU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1209060128432877568/l4rejVCU_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Hi Your tweet is a total disservice to all hard working folks at and and everyone else who ,,0.65,-0.15,Negative
2020-05-26,"RT @NHSFifePain: 1/2. Living with persistent pain takes its toll on your mental wellbeing as well as your physical health.

Stress, anxiety…","{'id': 1189117629593800706, 'id_str': '1189117629593800706', 'name': 'NHS Fife Community Physiotherapy', 'screen_name': 'cypphysiofife', 'location': None, 'url': 'https://www.nhsfife.org/', 'description': 'NHS Fife Community Physiotherapy', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 152, 'friends_count': 147, 'listed_count': 0, 'favourites_count': 139, 'statuses_count': 189, 'created_at': 'Tue Oct 29 09:53:15 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1189846930249146369/vr0wdDtA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1189846930249146369/vr0wdDtA_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Living with persistent pain takes its toll on your mental wellbeing as well as your physical health Stress anxiety ,,0.17,-0.05,Negative
2020-05-26,RT @VanessaEluxe: Bitch that zoom is crazy as hell,"{'id': 1079404117548720128, 'id_str': '1079404117548720128', 'name': '♫꒰･‿･๑꒱', 'screen_name': 'radhiatannn', 'location': None, 'url': None, 'description': '💗🐦', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 148, 'friends_count': 140, 'listed_count': 0, 'favourites_count': 10284, 'statuses_count': 7076, 'created_at': 'Sun Dec 30 15:49:30 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1264491162028527616/Kex05IEm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1264491162028527616/Kex05IEm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1079404117548720128/1590169391', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Bitch that zoom is crazy as hell,,0.9,-0.6,Negative
2020-05-26,"Not true, France has seen a spike in coronavirus cases since they reopened schools. #gmb","{'id': 1026201375129194496, 'id_str': '1026201375129194496', 'name': 'Steven McCallum', 'screen_name': 'SMcCallum93', 'location': None, 'url': None, 'description': '🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f | University of Glasgow 📚 | Human Rights ✌🏼 | Photographer 📸 | Alhamdulilah 🤲🏼 | حبيبتي ❤', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 397, 'friends_count': 2885, 'listed_count': 2, 'favourites_count': 7942, 'statuses_count': 6177, 'created_at': 'Sun Aug 05 20:20:48 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263043488712704000/-GgzYhsF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263043488712704000/-GgzYhsF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1026201375129194496/1588947628', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Not true France has seen a spike in coronavirus cases since they reopened schools gmb,,0.65,-0.17,Negative
2020-05-26,RT @JudicialWatch: .@JudicialWatch 60 Seconds: We filed a FOIA lawsuit on behalf of @DailyCaller against HHS for comms &amp; other records of N…,"{'id': 804028330445942784, 'id_str': '804028330445942784', 'name': 'Martha Norwood', 'screen_name': 'grannymln', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 20, 'friends_count': 63, 'listed_count': 0, 'favourites_count': 9759, 'statuses_count': 1307, 'created_at': 'Wed Nov 30 18:24:26 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Seconds We filed a FOIA lawsuit on behalf of against HHS for comms amp other records of N ,,0.38,-0.12,Negative
2020-05-26,RT @OneMusicPH: 'Pantawid ng Pag-ibig' is the on-going donation drive of ABS-CBN Foundation for those who have been hardly affected by the…,"{'id': 878055942381723648, 'id_str': '878055942381723648', 'name': 'LoveDarren💚💚💚', 'screen_name': 'justchellie_', 'location': 'Wonder greenworld 💚💚', 'url': None, 'description': '“Nothing is permanent, only change.” Only those who genuinely love you will stay. Accept and pray because if someone leaves, better ones will come.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 380, 'friends_count': 73, 'listed_count': 0, 'favourites_count': 88238, 'statuses_count': 91197, 'created_at': 'Fri Jun 23 01:03:44 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1211575692959215616/TI6Do9Wc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1211575692959215616/TI6Do9Wc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/878055942381723648/1538531438', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Pantawid ng Pag ibig is the on going donation drive of ABS CBN Foundation for those who have been hardly affected by the ,Wonder greenworld 💚💚,0.54,-0.29,Negative
2020-05-26,"WHO issues terrifying warning over 'immediate second peak' of coronavirus
THE World Health Organisation (WHO) has w… https://t.co/dCERTh8V42","{'id': 1257919929266900993, 'id_str': '1257919929266900993', 'name': 'English News 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'screen_name': 'English14755403', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8, 'friends_count': 6, 'listed_count': 0, 'favourites_count': 477, 'statuses_count': 1109, 'created_at': 'Wed May 06 06:27:54 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1258317185165950981/92tQt3MP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1258317185165950981/92tQt3MP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1257919929266900993/1588840709', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",WHO issues terrifying warning over immediate second peak of coronavirus THE World Health Organisation WHO has w ,,0.5,-0.5,Negative
2020-05-26,"RT @JMPSimor: This is what 'vulnerable children' means. https://t.co/0XEPHDhVq5
It does not mean 4 year-olds whose parents might at some po…","{'id': 270311364, 'id_str': '270311364', 'name': ""Richard's guest"", 'screen_name': 'richardsguest', 'location': 'London, England', 'url': 'http://richardguest.art', 'description': 'Painter, street photographer', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1434, 'friends_count': 1282, 'listed_count': 52, 'favourites_count': 65326, 'statuses_count': 11270, 'created_at': 'Tue Mar 22 11:35:27 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'B2DFDA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': False, 'profile_link_color': '93A644', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1406338508/Pink_Face_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1406338508/Pink_Face_normal.JPG', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/270311364/1526231798', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", This is what vulnerable children means It does not mean year olds whose parents might at some po ,"London, England",0.59,-0.17,Negative
2020-05-26,@ndtv HRDminister &amp; NTA include foreign test centers for NEETUG exam in the application form correction window(till… https://t.co/cD6bbVeBK1,"{'id': 1257562887192809472, 'id_str': '1257562887192809472', 'name': 'NEET20', 'screen_name': 'NEET202', 'location': 'Fatima  May13', 'url': None, 'description': 'NEET 2020', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4, 'friends_count': 14, 'listed_count': 0, 'favourites_count': 217, 'statuses_count': 308, 'created_at': 'Tue May 05 06:49:45 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260551562813997057/aMfjPj-M_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260551562813997057/aMfjPj-M_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", HRDminister amp NTA include foreign test centers for NEETUG exam in the application form correction window till ,Fatima  May13,0.12,-0.12,Negative
2020-05-26,"RT @penniestopound: Episode 27 is now live! 

'Does COVID-19 Mean I Can't Buy My House?' ft @BrickzwithTipz 🏡

Apple Podcasts
https://t.co/…","{'id': 1198151304704606209, 'id_str': '1198151304704606209', 'name': 'www.BrickzWithTipz.co.uk 🧱🏘', 'screen_name': 'BrickzwithTipz', 'location': None, 'url': 'https://www.brickzwithtipz.co.uk', 'description': 'Covering everything about property in UK || Subscribe to the YouTube channel below for Home Buying Tipz brickzwithtipz@gmail.com', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 7694, 'friends_count': 1313, 'listed_count': 7, 'favourites_count': 301, 'statuses_count': 5119, 'created_at': 'Sat Nov 23 08:08:34 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218104826854363138/9oiL_yN6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218104826854363138/9oiL_yN6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1198151304704606209/1574692109', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Episode is now live Does COVID Mean I Can t Buy My House ft Apple Podcasts ,,0.59,-0.09,Negative
2020-05-26,Stupid idiots! Is a haircut really that fucking important?,"{'id': 1225936075979288576, 'id_str': '1225936075979288576', 'name': 'jessi Moon', 'screen_name': 'PoliticsJunkie0', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 7, 'friends_count': 207, 'listed_count': 1, 'favourites_count': 308, 'statuses_count': 671, 'created_at': 'Sat Feb 08 00:15:26 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1252818742913806336/r2Io0Ne-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1252818742913806336/r2Io0Ne-_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Stupid idiots Is a haircut really that fucking important ,,0.75,-0.25,Negative
2020-05-26,RT @AnandKu05331312: Please address the issue of #YesBank_AT1_RetailInvestor as well. We have been waiting from long  for our issue to be r…,"{'id': 1253551406746746880, 'id_str': '1253551406746746880', 'name': 'Bharat Anand', 'screen_name': 'BharatA85401417', 'location': 'New Delhi, India', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 56, 'friends_count': 127, 'listed_count': 0, 'favourites_count': 6, 'statuses_count': 5395, 'created_at': 'Fri Apr 24 05:09:01 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1253551856493756418/8zmvCY-i_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1253551856493756418/8zmvCY-i_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Please address the issue of YesBank_AT_RetailInvestor as well We have been waiting from long for our issue to be r ,"New Delhi, India",0.4,-0.05,Negative
